DATE;DEVISE;COURS
24/05/2012;USD;2120,75
25/05/2012;USD;2122,66
29/05/2012;USD;2127,7
30/05/2012;USD;2133,57
31/05/2012;USD;2133,62
01/06/2012;USD;2137,94
04/06/2012;USD;2134,98
05/06/2012;USD;2136,28
06/06/2012;USD;2141,97
07/06/2012;USD;2148,44
08/06/2012;USD;2154,65
11/06/2012;USD;2147,69
12/06/2012;USD;2160,58
13/06/2012;USD;2158,83
14/06/2012;USD;2159,98
15/06/2012;USD;2159,54
18/06/2012;USD;2163,07
19/06/2012;USD;2167,66
20/06/2012;USD;2173,93
21/06/2012;USD;2181,93
22/06/2012;USD;2199,76
27/06/2012;USD;2203,17
28/06/2012;USD;2208,68
29/06/2012;USD;2210,13
02/07/2012;USD;2207,68
03/07/2012;USD;2211,9
04/07/2012;USD;2214,51
05/07/2012;USD;2223,78
06/07/2012;USD;2238,35
09/07/2012;USD;2248,23
10/07/2012;USD;2246,36
11/07/2012;USD;2262,49
12/07/2012;USD;2281,29
13/07/2012;USD;2290,84
16/07/2012;USD;2291,56
17/07/2012;USD;2287,23
18/07/2012;USD;2285,24
19/07/2012;USD;2281,88
20/07/2012;USD;2283,26
23/07/2012;USD;2292,84
24/07/2012;USD;2281,63
25/07/2012;USD;2278,95
26/07/2012;USD;2274,72
27/07/2012;USD;2263,99
30/07/2012;USD;2267,54
31/07/2012;USD;2268,69
01/08/2012;USD;2264,98
02/08/2012;USD;2268,09
03/08/2012;USD;2268,9
06/08/2012;USD;2256,55
07/08/2012;USD;2249,75
08/08/2012;USD;2248,33
09/08/2012;USD;2250,18
10/08/2012;USD;2258,09
13/08/2012;USD;2259,57
16/08/2012;USD;2260,23
17/08/2012;USD;2252,02
20/08/2012;USD;2252,45
21/08/2012;USD;2247,78
22/08/2012;USD;2248,66
23/08/2012;USD;2239,39
24/08/2012;USD;2240,58
27/08/2012;USD;2243,41
28/08/2012;USD;2246,36
29/08/2012;USD;2247,36
30/08/2012;USD;2245,69
31/08/2012;USD;2248,27
03/09/2012;USD;2248,18
04/09/2012;USD;2247,84
05/09/2012;USD;2249,55
06/09/2012;USD;2245,46
07/09/2012;USD;2244,33
10/09/2012;USD;2239,32
11/09/2012;USD;2240,72
12/09/2012;USD;2233,35
13/09/2012;USD;2226,67
14/09/2012;USD;2204,06
17/09/2012;USD;2196,3
18/09/2012;USD;2200,59
19/09/2012;USD;2199,13
20/09/2012;USD;2202,92
21/09/2012;USD;2208,26
24/09/2012;USD;2208,94
25/09/2012;USD;2209,43
26/09/2012;USD;2212,3
27/09/2012;USD;2212,78
28/09/2012;USD;2204,03
01/10/2012;USD;2206,46
02/10/2012;USD;2203,32
03/10/2012;USD;2198,22
04/10/2012;USD;2194,65
05/10/2012;USD;2187,88
08/10/2012;USD;2189,26
09/10/2012;USD;2192
10/10/2012;USD;2196,47
11/10/2012;USD;2200,27
12/10/2012;USD;2195,32
15/10/2012;USD;2194,11
16/10/2012;USD;2196,4
17/10/2012;USD;2196,12
18/10/2012;USD;2198,48
19/10/2012;USD;2205,67
22/10/2012;USD;2206,74
23/10/2012;USD;2206,47
24/10/2012;USD;2210,44
25/10/2012;USD;2209,75
26/10/2012;USD;2213,73
29/10/2012;USD;2212,99
30/10/2012;USD;2213,46
05/11/2012;USD;2214,64
06/11/2012;USD;2219,56
07/11/2012;USD;2220,42
08/11/2012;USD;2231,71
09/11/2012;USD;2236,52
12/11/2012;USD;2238,79
13/11/2012;USD;2247,61
14/11/2012;USD;2252,2
15/11/2012;USD;2257,22
16/11/2012;USD;2259,98
19/11/2012;USD;2259,77
20/11/2012;USD;2261,67
21/11/2012;USD;2267,38
22/11/2012;USD;2262,8
23/11/2012;USD;2264,1
26/11/2012;USD;2257,8
27/11/2012;USD;2254,51
28/11/2012;USD;2257,8
29/11/2012;USD;2252,31
30/11/2012;USD;2248,46
03/12/2012;USD;2249,76
04/12/2012;USD;2247,58
05/12/2012;USD;2248,32
06/12/2012;USD;2255,34
07/12/2012;USD;2272,14
12/12/2012;USD;2265,05
13/12/2012;USD;2267,53
14/12/2012;USD;2270,1
17/12/2012;USD;2261,95
18/12/2012;USD;2261,35
19/12/2012;USD;2256
20/12/2012;USD;2260,26
21/12/2012;USD;2258,44
26/12/2012;USD;2260,97
27/12/2012;USD;2267,82
28/12/2012;USD;2270,56
02/01/2013;USD;2255,13
03/01/2013;USD;2261,69
04/01/2013;USD;2264,87
07/01/2013;USD;2260,9
08/01/2013;USD;2253,32
09/01/2013;USD;2259,42
10/01/2013;USD;2262,6
14/01/2013;USD;2251,24
15/01/2013;USD;2247,66
16/01/2013;USD;2244,19
17/01/2013;USD;2241,09
18/01/2013;USD;2235,11
21/01/2013;USD;2234,12
22/01/2013;USD;2229,58
23/01/2013;USD;2223,87
24/01/2013;USD;2208,93
25/01/2013;USD;2207,22
28/01/2013;USD;2205,48
29/01/2013;USD;2206,58
30/01/2013;USD;2202,78
31/01/2013;USD;2194,07
01/02/2013;USD;2189,27
04/02/2013;USD;2184,15
05/02/2013;USD;2192,94
06/02/2013;USD;2184,02
07/02/2013;USD;2186,63
08/02/2013;USD;2196,58
11/02/2013;USD;2205,48
12/02/2013;USD;2205,32
13/02/2013;USD;2203,57
14/02/2013;USD;2206,6
15/02/2013;USD;2204,45
18/02/2013;USD;2203,86
19/02/2013;USD;2206,84
20/02/2013;USD;2198,1
21/02/2013;USD;2208,88
22/02/2013;USD;2214,55
25/02/2013;USD;2206,33
26/02/2013;USD;2216,35
27/02/2013;USD;2215,04
28/02/2013;USD;2203,7
01/03/2013;USD;2209,17
04/03/2013;USD;2215,39
05/03/2013;USD;2214,8
06/03/2013;USD;2211,39
07/03/2013;USD;2213,34
08/03/2013;USD;2212,64
11/03/2013;USD;2218,11
12/03/2013;USD;2217,33
13/03/2013;USD;2211,09
14/03/2013;USD;2218,65
15/03/2013;USD;2213,23
18/03/2013;USD;2220,05
19/03/2013;USD;2225
20/03/2013;USD;2231,45
21/03/2013;USD;2234,14
22/03/2013;USD;2237,34
25/03/2013;USD;2228,87
26/03/2013;USD;2231,26
27/03/2013;USD;2234,26
02/04/2013;USD;2235,22
03/04/2013;USD;2239,33
04/04/2013;USD;2243,31
05/04/2013;USD;2241,16
08/04/2013;USD;2229,36
09/04/2013;USD;2222,79
10/04/2013;USD;2203,76
11/04/2013;USD;2196,67
12/04/2013;USD;2196,56
15/04/2013;USD;2197,82
16/04/2013;USD;2196,11
17/04/2013;USD;2172,3
18/04/2013;USD;2182,03
19/04/2013;USD;2177,16
22/04/2013;USD;2179,75
23/04/2013;USD;2185,51
24/04/2013;USD;2183,05
25/04/2013;USD;2178,45
26/04/2013;USD;2180,32
29/04/2013;USD;2174,89
02/05/2013;USD;2173,58
03/05/2013;USD;2174,39
06/05/2013;USD;2177,78
07/05/2013;USD;2182,06
10/05/2013;USD;2191,12
13/05/2013;USD;2192,66
14/05/2013;USD;2194,78
15/05/2013;USD;2196,95
16/05/2013;USD;2197,06
17/05/2013;USD;2197,83
21/05/2013;USD;2196,79
22/05/2013;USD;2195,83
23/05/2013;USD;2197,76
24/05/2013;USD;2198,55
27/05/2013;USD;2197,17
28/05/2013;USD;2196,94
29/05/2013;USD;2199,16
30/05/2013;USD;2198,32
31/05/2013;USD;2196,81
03/06/2013;USD;2198,78
04/06/2013;USD;2196,99
05/06/2013;USD;2196,85
06/06/2013;USD;2194,85
07/06/2013;USD;2182,2
10/06/2013;USD;2179,11
11/06/2013;USD;2176,18
13/06/2013;USD;2169,99
14/06/2013;USD;2167,46
17/06/2013;USD;2166,18
18/06/2013;USD;2171,12
19/06/2013;USD;2165,05
20/06/2013;USD;2169,55
21/06/2013;USD;2170,16
24/06/2013;USD;2178,08
27/06/2013;USD;2187,43
28/06/2013;USD;2183,75
01/07/2013;USD;2190,08
02/07/2013;USD;2186,82
03/07/2013;USD;2192,21
04/07/2013;USD;2190,87
05/07/2013;USD;2202,62
08/07/2013;USD;2208,74
09/07/2013;USD;2207,03
10/07/2013;USD;2209,52
11/07/2013;USD;2205,66
12/07/2013;USD;2207,6
15/07/2013;USD;2206,92
16/07/2013;USD;2205,91
17/07/2013;USD;2203,3
18/07/2013;USD;2203,49
19/07/2013;USD;2200,93
22/07/2013;USD;2198,86
23/07/2013;USD;2195,82
24/07/2013;USD;2194,09
25/07/2013;USD;2192,38
26/07/2013;USD;2190,12
29/07/2013;USD;2187,75
30/07/2013;USD;2188,34
31/07/2013;USD;2187,94
01/08/2013;USD;2188,47
02/08/2013;USD;2189,38
05/08/2013;USD;2183,92
06/08/2013;USD;2187,51
07/08/2013;USD;2181,26
08/08/2013;USD;2178,2
09/08/2013;USD;2178,36
12/08/2013;USD;2183,62
13/08/2013;USD;2178,22
16/08/2013;USD;2177,57
19/08/2013;USD;2177,98
20/08/2013;USD;2176,41
21/08/2013;USD;2173,09
22/08/2013;USD;2174,71
23/08/2013;USD;2171,2
26/08/2013;USD;2171,37
27/08/2013;USD;2176,94
28/08/2013;USD;2175,68
29/08/2013;USD;2181,85
30/08/2013;USD;2185,43
02/09/2013;USD;2192,18
03/09/2013;USD;2196,48
04/09/2013;USD;2199,41
05/09/2013;USD;2198,68
06/09/2013;USD;2201,09
09/09/2013;USD;2200
10/09/2013;USD;2200,1
11/09/2013;USD;2198,72
12/09/2013;USD;2203,88
16/09/2013;USD;2202,73
17/09/2013;USD;2207,53
18/09/2013;USD;2201,18
19/09/2013;USD;2194,5
20/09/2013;USD;2192,74
23/09/2013;USD;2200,13
24/09/2013;USD;2203,78
25/09/2013;USD;2207,62
26/09/2013;USD;2214,88
27/09/2013;USD;2226,47
30/09/2013;USD;2225,61
01/10/2013;USD;2225,36
02/10/2013;USD;2222,1
03/10/2013;USD;2216,68
04/10/2013;USD;2217,53
07/10/2013;USD;2208,73
08/10/2013;USD;2206,02
09/10/2013;USD;2203,29
10/10/2013;USD;2199,9
11/10/2013;USD;2196,87
15/10/2013;USD;2196,41
16/10/2013;USD;2191,64
17/10/2013;USD;2183,59
18/10/2013;USD;2181,23
21/10/2013;USD;2182,83
22/10/2013;USD;2180,46
23/10/2013;USD;2173,31
24/10/2013;USD;2169,15
28/10/2013;USD;2166,88
29/10/2013;USD;2175,06
30/10/2013;USD;2175,06
04/11/2013;USD;2206,32
05/11/2013;USD;2210,95
06/11/2013;USD;2213,48
07/11/2013;USD;2218,75
08/11/2013;USD;2231,31
11/11/2013;USD;2241,27
12/11/2013;USD;2250,13
13/11/2013;USD;2244,54
14/11/2013;USD;2245,63
15/11/2013;USD;2244,91
18/11/2013;USD;2241,73
19/11/2013;USD;2245,5
20/11/2013;USD;2240,62
21/11/2013;USD;2248,33
22/11/2013;USD;2241,89
25/11/2013;USD;2242,54
26/11/2013;USD;2241,32
27/11/2013;USD;2238,22
28/11/2013;USD;2236,43
29/11/2013;USD;2236,09
02/12/2013;USD;2243,44
03/12/2013;USD;2241,05
04/12/2013;USD;2239,27
05/12/2013;USD;2241,7
06/12/2013;USD;2236,51
09/12/2013;USD;2231,2
12/12/2013;USD;2226,14
13/12/2013;USD;2233,17
16/12/2013;USD;2242,98
17/12/2013;USD;2244,78
18/12/2013;USD;2247,35
19/12/2013;USD;2250,93
23/12/2013;USD;2251,41
26/12/2013;USD;2250,99
27/12/2013;USD;2242,4
30/12/2013;USD;2236,01
02/01/2014;USD;2242,28
03/01/2014;USD;2247,91
06/01/2014;USD;2257,01
07/01/2014;USD;2256,58
08/01/2014;USD;2261,95
09/01/2014;USD;2263,61
10/01/2014;USD;2265,13
13/01/2014;USD;2259,71
14/01/2014;USD;2261,94
15/01/2014;USD;2264,56
16/01/2014;USD;2267,95
17/01/2014;USD;2270,53
20/01/2014;USD;2273,73
21/01/2014;USD;2278,71
22/01/2014;USD;2280,42
23/01/2014;USD;2279,93
27/01/2014;USD;2277,16
28/01/2014;USD;2279,15
29/01/2014;USD;2282,15
30/01/2014;USD;2287,56
31/01/2014;USD;2295,67
03/02/2014;USD;2305,37
04/02/2014;USD;2314,54
05/02/2014;USD;2318,97
06/02/2014;USD;2315,41
07/02/2014;USD;2311,29
10/02/2014;USD;2304,59
11/02/2014;USD;2301,79
12/02/2014;USD;2307,47
13/02/2014;USD;2308,22
14/02/2014;USD;2306,75
17/02/2014;USD;2306,83
18/02/2014;USD;2320,51
19/02/2014;USD;2320,99
20/02/2014;USD;2326,8
21/02/2014;USD;2327,88
24/02/2014;USD;2331,68
25/02/2014;USD;2325,51
26/02/2014;USD;2329,73
27/02/2014;USD;2330,4
28/02/2014;USD;2319,39
03/03/2014;USD;2317,35
04/03/2014;USD;2318,52
05/03/2014;USD;2321,79
06/03/2014;USD;2328,01
07/03/2014;USD;2315,14
10/03/2014;USD;2320,84
11/03/2014;USD;2324,53
12/03/2014;USD;2323,42
13/03/2014;USD;2304,57
14/03/2014;USD;2316,24
17/03/2014;USD;2315,41
18/03/2014;USD;2316,49
19/03/2014;USD;2313,9
20/03/2014;USD;2328,24
21/03/2014;USD;2334,03
24/03/2014;USD;2340,44
25/03/2014;USD;2329,04
26/03/2014;USD;2326,3
27/03/2014;USD;2330,01
31/03/2014;USD;2328,47
01/04/2014;USD;2326,44
02/04/2014;USD;2334,05
03/04/2014;USD;2331,44
04/04/2014;USD;2333,12
07/04/2014;USD;2331,86
08/04/2014;USD;2329,17
09/04/2014;USD;2332,25
10/04/2014;USD;2320,15
11/04/2014;USD;2317
14/04/2014;USD;2321,46
15/04/2014;USD;2321,65
16/04/2014;USD;2318,33
17/04/2014;USD;2317,76
22/04/2014;USD;2320,21
23/04/2014;USD;2323,23
24/04/2014;USD;2320,47
25/04/2014;USD;2320,41
28/04/2014;USD;2326,68
29/04/2014;USD;2323,54
02/05/2014;USD;2318,95
05/05/2014;USD;2316,1
06/05/2014;USD;2306,11
07/05/2014;USD;2307,74
08/05/2014;USD;2308,51
09/05/2014;USD;2322,84
12/05/2014;USD;2323,34
13/05/2014;USD;2329,09
14/05/2014;USD;2327,97
15/05/2014;USD;2335,82
16/05/2014;USD;2333,38
19/05/2014;USD;2329,84
20/05/2014;USD;2332,58
21/05/2014;USD;2335,99
22/05/2014;USD;2337,09
23/05/2014;USD;2341,24
26/05/2014;USD;2341,26
27/05/2014;USD;2341,53
30/05/2014;USD;2344,76
02/06/2014;USD;2346,88
03/06/2014;USD;2349,88
04/06/2014;USD;2348,56
05/06/2014;USD;2352,26
06/06/2014;USD;2349,1
10/06/2014;USD;2355,35
11/06/2014;USD;2354,32
12/06/2014;USD;2357,26
13/06/2014;USD;2358,48
16/06/2014;USD;2357,94
17/06/2014;USD;2356,5
18/06/2014;USD;2358,31
19/06/2014;USD;2353,84
20/06/2014;USD;2358,24
23/06/2014;USD;2356,25
24/06/2014;USD;2355,89
27/06/2014;USD;2355,6
30/06/2014;USD;2360,05
01/07/2014;USD;2365,47
02/07/2014;USD;2373,7
03/07/2014;USD;2375,54
04/07/2014;USD;2380,62
07/07/2014;USD;2384,35
08/07/2014;USD;2386,92
09/07/2014;USD;2386,89
10/07/2014;USD;2391,31
11/07/2014;USD;2402,39
14/07/2014;USD;2402,95
15/07/2014;USD;2412,38
16/07/2014;USD;2421,12
17/07/2014;USD;2427,54
18/07/2014;USD;2434,93
21/07/2014;USD;2443,36
22/07/2014;USD;2450,85
23/07/2014;USD;2454,36
24/07/2014;USD;2454,54
25/07/2014;USD;2455,1
28/07/2014;USD;2455,75
29/07/2014;USD;2457,97
30/07/2014;USD;2460,69
31/07/2014;USD;2464,59
01/08/2014;USD;2463,07
04/08/2014;USD;2460,17
05/08/2014;USD;2465,49
06/08/2014;USD;2466,16
07/08/2014;USD;2464,54
08/08/2014;USD;2462,06
11/08/2014;USD;2461,63
12/08/2014;USD;2463,23
13/08/2014;USD;2463,18
18/08/2014;USD;2460,28
19/08/2014;USD;2462,46
20/08/2014;USD;2464,98
21/08/2014;USD;2465
22/08/2014;USD;2465,66
25/08/2014;USD;2467,19
26/08/2014;USD;2467,56
27/08/2014;USD;2466,46
28/08/2014;USD;2465,9
29/08/2014;USD;2464,51
01/09/2014;USD;2467,29
02/09/2014;USD;2470,19
03/09/2014;USD;2466,07
04/09/2014;USD;2469,21
05/09/2014;USD;2480,13
08/09/2014;USD;2484,06
09/09/2014;USD;2484,93
10/09/2014;USD;2483,89
11/09/2014;USD;2484,44
12/09/2014;USD;2486,34
15/09/2014;USD;2490,07
16/09/2014;USD;2485,14
17/09/2014;USD;2482,97
18/09/2014;USD;2485,36
19/09/2014;USD;2486,53
22/09/2014;USD;2489,25
23/09/2014;USD;2484,34
24/09/2014;USD;2491,05
25/09/2014;USD;2498,63
26/09/2014;USD;2501,18
29/09/2014;USD;2505,61
30/09/2014;USD;2512,49
01/10/2014;USD;2514,05
02/10/2014;USD;2514,03
03/10/2014;USD;2515,06
06/10/2014;USD;2521,65
07/10/2014;USD;2517,13
08/10/2014;USD;2515,13
09/10/2014;USD;2503,02
10/10/2014;USD;2512,01
13/10/2014;USD;2510,57
14/10/2014;USD;2512,12
15/10/2014;USD;2510,97
16/10/2014;USD;2505,32
17/10/2014;USD;2497
20/10/2014;USD;2499,32
21/10/2014;USD;2501,22
22/10/2014;USD;2510,02
23/10/2014;USD;2519,01
24/10/2014;USD;2521,82
27/10/2014;USD;2522,13
28/10/2014;USD;2520,03
29/10/2014;USD;2521,03
30/10/2014;USD;2538,14
03/11/2014;USD;2550,59
04/11/2014;USD;2558,2
05/11/2014;USD;2562,95
06/11/2014;USD;2565,12
07/11/2014;USD;2583,04
10/11/2014;USD;2579,87
11/11/2014;USD;2585,1
12/11/2014;USD;2584,08
13/11/2014;USD;2588,77
14/11/2014;USD;2601,7
17/11/2014;USD;2598,9
18/11/2014;USD;2602,19
19/11/2014;USD;2607,76
20/11/2014;USD;2610,51
21/11/2014;USD;2609,93
24/11/2014;USD;2610,2
25/11/2014;USD;2608,3
26/11/2014;USD;2605,4
27/11/2014;USD;2604,67
28/11/2014;USD;2605,15
01/12/2014;USD;2605,96
02/12/2014;USD;2606,97
03/12/2014;USD;2609,93
04/12/2014;USD;2609,73
05/12/2014;USD;2607,09
08/12/2014;USD;2607,7
09/12/2014;USD;2598,83
10/12/2014;USD;2580,49
11/12/2014;USD;2565,64
12/12/2014;USD;2567,86
15/12/2014;USD;2567,03
16/12/2014;USD;2559,02
17/12/2014;USD;2562,43
18/12/2014;USD;2574,53
19/12/2014;USD;2582,57
22/12/2014;USD;2585,68
23/12/2014;USD;2587,73
26/12/2014;USD;2584,54
29/12/2014;USD;2590,11
30/12/2014;USD;2596,73
05/01/2015;USD;2610,31
06/01/2015;USD;2610,77
07/01/2015;USD;2610,32
08/01/2015;USD;2610,62
09/01/2015;USD;2610,45
12/01/2015;USD;2610,6
13/01/2015;USD;2610,76
14/01/2015;USD;2610,5
15/01/2015;USD;2601,06
16/01/2015;USD;2605,33
19/01/2015;USD;2610,37
20/01/2015;USD;2610,49
21/01/2015;USD;2610,62
22/01/2015;USD;2608,24
26/01/2015;USD;2610,67
27/01/2015;USD;2609,25
28/01/2015;USD;2609,79
29/01/2015;USD;2610,19
30/01/2015;USD;2609,36
02/02/2015;USD;2610,45
03/02/2015;USD;2610,38
04/02/2015;USD;2605,27
05/02/2015;USD;2607,74
06/02/2015;USD;2607,84
09/02/2015;USD;2610,06
10/02/2015;USD;2610,72
11/02/2015;USD;2608,87
12/02/2015;USD;2608,52
13/02/2015;USD;2607,46
16/02/2015;USD;2608,41
17/02/2015;USD;2612,92
18/02/2015;USD;2612,29
19/02/2015;USD;2610,78
20/02/2015;USD;2612,57
23/02/2015;USD;2612,45
24/02/2015;USD;2613,97
25/02/2015;USD;2614,41
26/02/2015;USD;2611,2
27/02/2015;USD;2612,11
02/03/2015;USD;2610,03
03/03/2015;USD;2613,05
04/03/2015;USD;2619,25
05/03/2015;USD;2630,57
06/03/2015;USD;2643,66
09/03/2015;USD;2656,46
10/03/2015;USD;2675,25
11/03/2015;USD;2683,6
12/03/2015;USD;2692,93
13/03/2015;USD;2711,83
16/03/2015;USD;2728,88
17/03/2015;USD;2746,32
18/03/2015;USD;2764,9
19/03/2015;USD;2784,49
20/03/2015;USD;2802,31
23/03/2015;USD;2815,06
24/03/2015;USD;2833,36
25/03/2015;USD;2831,1
26/03/2015;USD;2836,8
27/03/2015;USD;2856,39
30/03/2015;USD;2877,37
31/03/2015;USD;2878,94
01/04/2015;USD;2880,74
02/04/2015;USD;2883,99
07/04/2015;USD;2882,03
08/04/2015;USD;2880,64
09/04/2015;USD;2881,68
10/04/2015;USD;2882,89
13/04/2015;USD;2884,56
14/04/2015;USD;2882,08
15/04/2015;USD;2881,61
16/04/2015;USD;2877,44
17/04/2015;USD;2876,38
20/04/2015;USD;2877,5
21/04/2015;USD;2878,54
22/04/2015;USD;2879,3
23/04/2015;USD;2878,57
24/04/2015;USD;2878,02
27/04/2015;USD;2879,43
28/04/2015;USD;2878,68
29/04/2015;USD;2873,79
04/05/2015;USD;2872,79
05/05/2015;USD;2873,57
06/05/2015;USD;2874,28
07/05/2015;USD;2874,79
08/05/2015;USD;2876,04
11/05/2015;USD;2877,92
12/05/2015;USD;2878,31
15/05/2015;USD;2872,21
18/05/2015;USD;2871,77
19/05/2015;USD;2873,33
20/05/2015;USD;2875,88
21/05/2015;USD;2874,1
22/05/2015;USD;2873,66
26/05/2015;USD;2875,34
27/05/2015;USD;2876,91
28/05/2015;USD;2875,86
29/05/2015;USD;2875,65
01/06/2015;USD;2876,89
02/06/2015;USD;2876,52
03/06/2015;USD;2877,55
04/06/2015;USD;2877,04
05/06/2015;USD;2878,08
08/06/2015;USD;2877,8
09/06/2015;USD;2876,76
10/06/2015;USD;2876,99
11/06/2015;USD;2879,02
12/06/2015;USD;2880,03
15/06/2015;USD;2878,98
16/06/2015;USD;2879,24
17/06/2015;USD;2878,98
18/06/2015;USD;2878,78
19/06/2015;USD;2879,97
22/06/2015;USD;2879,18
23/06/2015;USD;2882,31
24/06/2015;USD;2881,73
29/06/2015;USD;2882,98
30/06/2015;USD;2880,05
01/07/2015;USD;2881,85
02/07/2015;USD;2882,78
03/07/2015;USD;2882,55
06/07/2015;USD;2884,67
07/07/2015;USD;2884,43
08/07/2015;USD;2882,95
09/07/2015;USD;2882,62
10/07/2015;USD;2880,6
13/07/2015;USD;2880,96
14/07/2015;USD;2882
15/07/2015;USD;2882,37
16/07/2015;USD;2882,94
17/07/2015;USD;2881,8
20/07/2015;USD;2882,72
21/07/2015;USD;2881,54
22/07/2015;USD;2880,14
23/07/2015;USD;2879,67
24/07/2015;USD;2880,24
27/07/2015;USD;2879,85
28/07/2015;USD;2880,62
29/07/2015;USD;2880,16
30/07/2015;USD;2881,17
03/08/2015;USD;2881,59
04/08/2015;USD;2880,27
05/08/2015;USD;2880,76
06/08/2015;USD;2881,14
07/08/2015;USD;2880,06
10/08/2015;USD;2879,07
11/08/2015;USD;2884,06
12/08/2015;USD;2885,04
13/08/2015;USD;2885,39
17/08/2015;USD;2884
18/08/2015;USD;2885,02
19/08/2015;USD;2884,05
20/08/2015;USD;2883,03
21/08/2015;USD;2881,03
24/08/2015;USD;2876,01
25/08/2015;USD;2876,51
26/08/2015;USD;2878,83
27/08/2015;USD;2880,27
28/08/2015;USD;2879,52
31/08/2015;USD;2880,27
01/09/2015;USD;2879,24
02/09/2015;USD;2878,88
03/09/2015;USD;2879,73
04/09/2015;USD;2972,5
07/09/2015;USD;3063,92
08/09/2015;USD;3104,17
09/09/2015;USD;3117,08
10/09/2015;USD;3104,38
11/09/2015;USD;3056,73
14/09/2015;USD;3107,5
15/09/2015;USD;3091,98
16/09/2015;USD;3103,76
17/09/2015;USD;3106,91
18/09/2015;USD;3112,61
21/09/2015;USD;3140,91
22/09/2015;USD;3168,62
23/09/2015;USD;3190,04
24/09/2015;USD;3196,11
25/09/2015;USD;3206,03
28/09/2015;USD;3215,39
29/09/2015;USD;3215,16
30/09/2015;USD;3223,13
01/10/2015;USD;3232
02/10/2015;USD;3241,23
05/10/2015;USD;3239,87
06/10/2015;USD;3255,59
07/10/2015;USD;3256,16
08/10/2015;USD;3267,27
09/10/2015;USD;3270,39
12/10/2015;USD;3264,35
13/10/2015;USD;3267,67
14/10/2015;USD;3268,49
15/10/2015;USD;3257,83
16/10/2015;USD;3264,8
19/10/2015;USD;3264,64
20/10/2015;USD;3262,61
21/10/2015;USD;3264,13
22/10/2015;USD;3265,58
23/10/2015;USD;3285,03
26/10/2015;USD;3286,92
27/10/2015;USD;3288,58
28/10/2015;USD;3275,39
29/10/2015;USD;3289,7
30/10/2015;USD;3292,24
02/11/2015;USD;3289,202
03/11/2015;USD;3284,42
04/11/2015;USD;3287,31
05/11/2015;USD;3289,1
06/11/2015;USD;3282,35
09/11/2015;USD;3287,86
10/11/2015;USD;3293,24
11/11/2015;USD;3292,22
12/11/2015;USD;3286,86
13/11/2015;USD;3277,66
16/11/2015;USD;3280,05
17/11/2015;USD;3284,04
18/11/2015;USD;3281,96
19/11/2015;USD;3277,34
20/11/2015;USD;3268,97
23/11/2015;USD;3268,08
24/11/2015;USD;3267,88
25/11/2015;USD;3263,62
26/11/2015;USD;3262,68
27/11/2015;USD;3264,62
30/11/2015;USD;3260,43
01/12/2015;USD;3259,1
02/12/2015;USD;3260,77
03/12/2015;USD;3261,64
04/12/2015;USD;3194,11
07/12/2015;USD;3200,38
08/12/2015;USD;3194,26
09/12/2015;USD;3192,14
10/12/2015;USD;3187,48
11/12/2015;USD;3181,56
14/12/2015;USD;3172,15
15/12/2015;USD;3175,23
16/12/2015;USD;3172,87
17/12/2015;USD;3198,95
18/12/2015;USD;3203,81
21/12/2015;USD;3205,44
22/12/2015;USD;3201,19
23/12/2015;USD;3202,33
28/12/2015;USD;3199,22
29/12/2015;USD;3196,38
30/12/2015;USD;3199,21
04/01/2016;USD;3202,95
05/01/2016;USD;3205,49
06/01/2016;USD;3212,14
07/01/2016;USD;3206,39
08/01/2016;USD;3200,32
11/01/2016;USD;3195,88
12/01/2016;USD;3203,58
13/01/2016;USD;3206,78
14/01/2016;USD;3204,1
18/01/2016;USD;3206,06
19/01/2016;USD;3205,8
20/01/2016;USD;3201,29
21/01/2016;USD;3204,81
22/01/2016;USD;3213,97
25/01/2016;USD;3215,85
26/01/2016;USD;3212,58
27/01/2016;USD;3211,49
28/01/2016;USD;3204,15
29/01/2016;USD;3202,75
01/02/2016;USD;3205,93
02/02/2016;USD;3202,09
03/02/2016;USD;3204,61
04/02/2016;USD;3175,05
05/02/2016;USD;3170,47
08/02/2016;USD;3178,46
09/02/2016;USD;3169,37
10/02/2016;USD;3161,35
11/02/2016;USD;3162,72
12/02/2016;USD;3163,45
15/02/2016;USD;3168,61
16/02/2016;USD;3171,34
17/02/2016;USD;3175,04
18/02/2016;USD;3181,87
19/02/2016;USD;3184,36
22/02/2016;USD;3193,68
23/02/2016;USD;3197,67
24/02/2016;USD;3197,17
25/02/2016;USD;3197,04
26/02/2016;USD;3199,28
29/02/2016;USD;3203,75
01/03/2016;USD;3208,32
02/03/2016;USD;3210,64
03/03/2016;USD;3212,64
04/03/2016;USD;3205,21
07/03/2016;USD;3206,62
08/03/2016;USD;3202,4
09/03/2016;USD;3206,87
10/03/2016;USD;3206,37
11/03/2016;USD;3183,05
14/03/2016;USD;3182,25
15/03/2016;USD;3188,88
16/03/2016;USD;3197,66
17/03/2016;USD;3173,6
18/03/2016;USD;3176,68
21/03/2016;USD;3181,05
22/03/2016;USD;3186,47
23/03/2016;USD;3193,81
30/03/2016;USD;3188,39
31/03/2016;USD;3178,75
01/04/2016;USD;3179,01
04/04/2016;USD;3179,41
05/04/2016;USD;3177,97
06/04/2016;USD;3179,17
07/04/2016;USD;3177,79
08/04/2016;USD;3176,67
11/04/2016;USD;3170,25
